LONG_EAST,LAT_NORTH, TOPOGRAPHY,            UTC         
138.13285, -4.98520,   -1362.47,1999-02-28T21:04:43.819
138.13352, -4.99030,   -1382.55,1999-02-28T21:04:43.719
138.13419, -4.99540,   -1397.32,1999-02-28T21:04:43.619
138.13487, -5.00050,   -1411.08,1999-02-28T21:04:43.519
138.89705, -5.94670,    -572.56,1999-03-05T11:57:26.641
138.89640, -5.95180,    -541.39,1999-03-05T11:57:26.741
138.89574, -5.95690,    -548.89,1999-03-05T11:57:26.841
138.87837, -6.08960,     586.90,1999-03-05T11:57:29.441
138.87769, -6.09470,     671.28,1999-03-05T11:57:29.541
138.87701, -6.09980,     742.37,1999-03-05T11:57:29.641
138.87633, -6.10490,     804.86,1999-03-05T11:57:29.741
138.87565, -6.11000,     858.01,1999-03-05T11:57:29.841
138.85482, -6.26800,     176.95,1999-03-05T11:57:32.941
138.85420, -6.27320,     168.02,1999-03-05T11:57:33.041
138.85355, -6.27830,     149.53,1999-03-05T11:57:33.141
138.85289, -6.28340,     133.46,1999-03-05T11:57:33.241
138.83246, -6.44190,     -89.01,1999-03-05T11:57:36.341
138.83179, -6.44700,     -18.15,1999-03-05T11:57:36.441
138.83112, -6.45210,      27.71,1999-03-05T11:57:36.541
138.83046, -6.45720,      72.38,1999-03-05T11:57:36.641
138.82979, -6.46230,      52.10,1999-03-05T11:57:36.741
138.78861, -6.46190,    -115.63,1999-03-08T01:39:24.001
138.78795, -6.45680,     -51.27,1999-03-08T01:39:24.101
138.78728, -6.45170,     -38.41,1999-03-08T01:39:24.201
138.78662, -6.44660,     -43.70,1999-03-08T01:39:24.301
138.78596, -6.44150,    -100.57,1999-03-08T01:39:24.401
138.76554, -6.28380,     555.50,1999-03-08T01:39:27.501
138.76488, -6.27870,     497.13,1999-03-08T01:39:27.601
138.76422, -6.27360,     445.80,1999-03-08T01:39:27.701
138.76355, -6.26850,     431.52,1999-03-08T01:39:27.801
138.76289, -6.26340,     402.28,1999-03-08T01:39:27.901
138.74299, -6.11040,   -1156.64,1999-03-08T01:39:30.901
138.74233, -6.10530,   -1245.58,1999-03-08T01:39:31.001
138.74166, -6.10020,   -1303.62,1999-03-08T01:39:31.101
138.74100, -6.09520,   -1327.61,1999-03-08T01:39:31.201
138.74033, -6.09010,   -1350.36,1999-03-08T01:39:31.301
138.72304, -5.95770,   -1275.30,1999-03-08T01:39:33.901
138.72237, -5.95260,   -1256.97,1999-03-08T01:39:34.001
138.72170, -5.94750,   -1229.11,1999-03-08T01:39:34.102
138.72104, -5.94240,   -1273.77,1999-03-08T01:39:34.202
138.72037, -5.93740,   -1264.01,1999-03-08T01:39:34.302
138.69900, -5.77460,   -2146.57,1999-03-08T01:39:37.502
138.69833, -5.76950,   -2133.44,1999-03-08T01:39:37.602
138.69766, -5.76440,   -2198.86,1999-03-08T01:39:37.702
138.12019, -4.88860,   -2290.50,1999-02-28T21:04:45.719
138.12085, -4.89370,   -2207.78,1999-02-28T21:04:45.619
138.12152, -4.89880,   -2104.95,1999-02-28T21:04:45.519
138.13890, -5.03100,   -1493.24,1999-02-28T21:04:42.919
138.13957, -5.03610,   -1505.98,1999-02-28T21:04:42.819
138.14025, -5.04120,   -1523.78,1999-02-28T21:04:42.719
138.14092, -5.04620,   -1538.34,1999-02-28T21:04:42.619
138.14159, -5.05130,   -1564.44,1999-02-28T21:04:42.519
138.89248, -5.98250,    -586.77,1999-03-05T11:57:27.341
138.87159, -6.14060,     702.82,1999-03-05T11:57:30.441
138.87092, -6.14570,     709.98,1999-03-05T11:57:30.541
138.87024, -6.15070,     669.87,1999-03-05T11:57:30.641
138.86957, -6.15580,     599.91,1999-03-05T11:57:30.741
138.86889, -6.16090,     504.76,1999-03-05T11:57:30.841
138.84895, -6.31410,      67.86,1999-03-05T11:57:33.841
138.84830, -6.31920,      71.29,1999-03-05T11:57:33.941
138.84764, -6.32430,     103.57,1999-03-05T11:57:34.041
138.84698, -6.32940,     158.75,1999-03-05T11:57:34.141
138.84632, -6.33460,     215.44,1999-03-05T11:57:34.241
138.82570, -6.49290,     -51.56,1999-03-05T11:57:37.341
138.82502, -6.49790,     -51.65,1999-03-05T11:57:37.441
138.82434, -6.50300,     -57.19,1999-03-05T11:57:37.541
138.82366, -6.50810,     -63.13,1999-03-05T11:57:37.641
138.82299, -6.51320,     -70.53,1999-03-05T11:57:37.741
138.79531, -6.51280,    -175.74,1999-03-08T01:39:23.001
138.79464, -6.50770,    -182.47,1999-03-08T01:39:23.101
138.79397, -6.50260,    -188.00,1999-03-08T01:39:23.201
138.79330, -6.49750,    -190.76,1999-03-08T01:39:23.301
138.77212, -6.33470,     -17.30,1999-03-08T01:39:26.501
138.77146, -6.32960,      14.15,1999-03-08T01:39:26.601
138.77081, -6.32450,      71.10,1999-03-08T01:39:26.701
138.77014, -6.31940,     156.26,1999-03-08T01:39:26.801
138.76948, -6.31430,     252.20,1999-03-08T01:39:26.901
138.74963, -6.16140,    -760.79,1999-03-08T01:39:29.901
138.74897, -6.15630,    -828.00,1999-03-08T01:39:30.001
138.74830, -6.15120,    -887.41,1999-03-08T01:39:30.101
138.74764, -6.14610,    -882.50,1999-03-08T01:39:30.201
138.74697, -6.14100,    -861.16,1999-03-08T01:39:30.301
138.72636, -5.98310,   -1290.05,1999-03-08T01:39:33.401
138.72570, -5.97810,   -1290.41,1999-03-08T01:39:33.501
138.72503, -5.97300,   -1308.08,1999-03-08T01:39:33.601
138.72437, -5.96790,   -1311.43,1999-03-08T01:39:33.701
138.72370, -5.96280,   -1313.91,1999-03-08T01:39:33.801
138.70639, -5.83050,   -2005.41,1999-03-08T01:39:36.402
138.70572, -5.82540,   -1961.95,1999-03-08T01:39:36.502
138.70505, -5.82030,   -1978.26,1999-03-08T01:39:36.602
138.70438, -5.81530,   -1977.03,1999-03-08T01:39:36.702
138.33942, -6.56380,     448.93,1999-02-28T21:04:12.818
138.33876, -6.55870,     405.89,1999-02-28T21:04:12.918
138.33811, -6.55360,     269.87,1999-02-28T21:04:13.018
138.33746, -6.54850,     136.67,1999-02-28T21:04:13.118
138.33681, -6.54340,      36.65,1999-02-28T21:04:13.218
138.31656, -6.38540,    -816.92,1999-02-28T21:04:16.318
138.31590, -6.38030,    -861.01,1999-02-28T21:04:16.418
138.31523, -6.37520,    -879.43,1999-02-28T21:04:16.518
138.31457, -6.37010,    -934.06,1999-02-28T21:04:16.618
138.31390, -6.36510,    -979.55,1999-02-28T21:04:16.718
138.25355, -5.90670,   -3022.75,1999-02-28T21:04:25.718
138.25288, -5.90160,   -3058.05,1999-02-28T21:04:25.818
138.25221, -5.89660,   -3094.22,1999-02-28T21:04:25.918
138.25153, -5.89150,   -3126.54,1999-02-28T21:04:26.018
138.25086, -5.88640,   -3145.64,1999-02-28T21:04:26.118
138.20417, -5.53000,   -3214.76,1999-02-28T21:04:33.118
138.20351, -5.52490,   -3189.35,1999-02-28T21:04:33.218
138.20285, -5.51980,   -3169.78,1999-02-28T21:04:33.318
138.20219, -5.51470,   -3096.88,1999-02-28T21:04:33.418
138.20153, -5.50960,   -3005.51,1999-02-28T21:04:33.518
138.16840, -5.25480,   -2580.54,1999-02-28T21:04:38.519
138.16774, -5.24970,   -2558.62,1999-02-28T21:04:38.619
138.16707, -5.24460,   -2551.18,1999-02-28T21:04:38.719
138.16640, -5.23950,   -2525.17,1999-02-28T21:04:38.819
138.16574, -5.23440,   -2477.84,1999-02-28T21:04:38.919
138.13823, -5.02590,   -1480.53,1999-02-28T21:04:43.019
138.13756, -5.02080,   -1465.02,1999-02-28T21:04:43.119
138.13688, -5.01570,   -1446.16,1999-02-28T21:04:43.219
138.13621, -5.01070,   -1430.11,1999-02-28T21:04:43.319
138.13554, -5.00560,   -1417.13,1999-02-28T21:04:43.419
138.11421, -4.84280,   -3090.99,1999-02-28T21:04:46.619
138.11354, -4.83780,   -3152.39,1999-02-28T21:04:46.719
138.11288, -4.83270,   -3204.57,1999-02-28T21:04:46.819
138.11221, -4.82760,   -3250.43,1999-02-28T21:04:46.919
138.09225, -4.67480,   -3820.23,1999-02-28T21:04:49.919
138.09092, -4.66460,   -3981.45,1999-02-28T21:04:50.119
138.09026, -4.65950,   -4050.45,1999-02-28T21:04:50.219
138.08959, -4.65440,   -4100.76,1999-02-28T21:04:50.319
139.06577, -4.65530,   -1332.61,1999-03-05T11:57:01.340
139.06510, -4.66040,   -1315.23,1999-03-05T11:57:01.440
139.06443, -4.66550,   -1300.27,1999-03-05T11:57:01.540
139.06376, -4.67060,   -1291.67,1999-03-05T11:57:01.640
139.06309, -4.67570,   -1284.38,1999-03-05T11:57:01.740
139.04302, -4.82880,    -925.34,1999-03-05T11:57:04.740
139.04235, -4.83390,    -987.88,1999-03-05T11:57:04.840
139.04169, -4.83900,   -1082.13,1999-03-05T11:57:04.940
139.04102, -4.84410,   -1129.01,1999-03-05T11:57:05.040
138.62385, -6.23500,    -903.95,1999-05-02T13:17:10.717
138.64439, -6.39340,     197.06,1999-05-02T13:17:07.617
138.64572, -6.40360,     189.50,1999-05-02T13:17:07.417
138.64638, -6.40870,     160.04,1999-05-02T13:17:07.317
138.64705, -6.41380,     145.96,1999-05-02T13:17:07.217
137.62006, -6.58840,     -61.40,1999-04-15T14:25:36.449
137.62072, -6.58330,    -112.11,1999-04-15T14:25:36.349
137.62138, -6.57820,    -161.91,1999-04-15T14:25:36.249
137.62203, -6.57310,    -195.34,1999-04-15T14:25:36.149
137.62269, -6.56800,    -239.72,1999-04-15T14:25:36.049
137.64331, -6.41000,   -1199.28,1999-04-15T14:25:32.949
137.64398, -6.40490,   -1283.68,1999-04-15T14:25:32.849
137.64464, -6.39980,   -1366.84,1999-04-15T14:25:32.749
137.64531, -6.39470,   -1437.47,1999-04-15T14:25:32.649
137.64598, -6.38960,   -1499.35,1999-04-15T14:25:32.549
137.69544, -6.00740,   -3208.18,1999-04-15T14:25:25.049
137.69610, -6.00240,   -3212.65,1999-04-15T14:25:24.949
137.69676, -5.99730,   -3217.50,1999-04-15T14:25:24.849
137.69742, -5.99220,   -3223.32,1999-04-15T14:25:24.749
137.69807, -5.98710,   -3232.31,1999-04-15T14:25:24.649
137.71129, -5.88510,   -3312.98,1999-04-15T14:25:22.649
137.71196, -5.88000,   -3317.63,1999-04-15T14:25:22.549
137.71262, -5.87490,   -3319.13,1999-04-15T14:25:22.449
137.71328, -5.86980,   -3321.85,1999-04-15T14:25:22.349
137.71395, -5.86470,   -3325.54,1999-04-15T14:25:22.249
137.72125, -5.80860,   -3323.60,1999-04-15T14:25:21.149
137.72191, -5.80350,   -3318.90,1999-04-15T14:25:21.049
137.72257, -5.79840,   -3312.63,1999-04-15T14:25:20.949
137.72324, -5.79330,   -3311.47,1999-04-15T14:25:20.849
137.72390, -5.78820,   -3307.13,1999-04-15T14:25:20.749
137.73852, -5.67620,   -3241.36,1999-04-15T14:25:18.548
137.73918, -5.67110,   -3244.07,1999-04-15T14:25:18.448
137.73985, -5.66600,   -3238.44,1999-04-15T14:25:18.348
137.74051, -5.66100,   -3229.44,1999-04-15T14:25:18.248
137.75449, -5.55420,   -3060.39,1999-04-15T14:25:16.148
137.75516, -5.54920,   -3052.55,1999-04-15T14:25:16.048
137.75582, -5.54410,   -3046.26,1999-04-15T14:25:15.948
137.75650, -5.53900,   -3039.15,1999-04-15T14:25:15.848
137.75715, -5.53390,   -3030.24,1999-04-15T14:25:15.748
137.77355, -5.40650,   -1742.26,1999-04-15T14:25:13.248
137.77421, -5.40140,   -1654.20,1999-04-15T14:25:13.148
137.77486, -5.39630,   -1564.68,1999-04-15T14:25:13.048
137.77552, -5.39130,   -1464.77,1999-04-15T14:25:12.948
139.08639, -5.30830,    -225.86,1999-03-15T06:14:55.677
139.08705, -5.31340,    -251.21,1999-03-15T06:14:55.577
139.08772, -5.31850,    -237.82,1999-03-15T06:14:55.477
139.08838, -5.32360,    -198.68,1999-03-15T06:14:55.377
139.04035, -4.84920,   -1165.35,1999-03-05T11:57:05.140
139.01964, -5.00730,   -1082.13,1999-03-05T11:57:08.240
139.01897, -5.01240,   -1043.19,1999-03-05T11:57:08.340
139.01830, -5.01750,   -1031.12,1999-03-05T11:57:08.440
139.01764, -5.02260,   -1088.36,1999-03-05T11:57:08.540
139.01697, -5.02770,   -1121.74,1999-03-05T11:57:08.640
138.99049, -5.23190,   -1744.41,1999-03-05T11:57:12.641
138.98983, -5.23700,   -1729.37,1999-03-05T11:57:12.741
138.98916, -5.24210,   -1703.18,1999-03-05T11:57:12.841
138.98849, -5.24720,   -1705.79,1999-03-05T11:57:12.941
138.98781, -5.25230,   -1693.37,1999-03-05T11:57:13.041
138.95394, -5.51260,   -1160.25,1999-03-05T11:57:18.141
138.95328, -5.51770,   -1159.81,1999-03-05T11:57:18.241
138.95263, -5.52280,   -1181.53,1999-03-05T11:57:18.341
138.95197, -5.52800,   -1198.28,1999-03-05T11:57:18.441
138.90494, -5.88530,    -993.34,1999-03-05T11:57:25.441
138.90429, -5.89050,    -973.88,1999-03-05T11:57:25.541
138.90363, -5.89560,    -973.83,1999-03-05T11:57:25.641
138.90297, -5.90070,    -940.85,1999-03-05T11:57:25.741
138.90231, -5.90580,    -906.54,1999-03-05T11:57:25.841
138.84239, -6.36520,      -0.39,1999-03-05T11:57:34.841
138.84173, -6.37040,      -5.62,1999-03-05T11:57:34.941
138.84112, -6.37550,       2.23,1999-03-05T11:57:35.041
138.84045, -6.38060,      12.07,1999-03-05T11:57:35.141
138.83979, -6.38570,      21.50,1999-03-05T11:57:35.241
138.81892, -6.54380,     -22.08,1999-03-05T11:57:38.341
138.81824, -6.54890,      36.77,1999-03-05T11:57:38.441
138.81756, -6.55400,      89.36,1999-03-05T11:57:38.541
138.81688, -6.55910,     154.59,1999-03-05T11:57:38.641
138.81620, -6.56420,     189.04,1999-03-05T11:57:38.741
138.80203, -6.56370,      64.58,1999-03-08T01:39:22.001
138.80136, -6.55860,      69.45,1999-03-08T01:39:22.101
138.80069, -6.55350,      63.06,1999-03-08T01:39:22.201
138.80001, -6.54840,      31.31,1999-03-08T01:39:22.301
138.79934, -6.54330,     -51.92,1999-03-08T01:39:22.401
138.77871, -6.38550,    -156.22,1999-03-08T01:39:25.501
138.77805, -6.38050,    -149.00,1999-03-08T01:39:25.601
138.77739, -6.37540,    -142.29,1999-03-08T01:39:25.701
138.77673, -6.37030,    -135.88,1999-03-08T01:39:25.801
138.77608, -6.36520,    -132.09,1999-03-08T01:39:25.901
138.71638, -5.90680,   -1325.73,1999-03-08T01:39:34.902
138.71572, -5.90170,   -1413.29,1999-03-08T01:39:35.002
138.71506, -5.89660,   -1521.91,1999-03-08T01:39:35.102
138.71440, -5.89150,   -1623.13,1999-03-08T01:39:35.202
138.71373, -5.88650,   -1679.36,1999-03-08T01:39:35.302
138.66692, -5.53050,   -2494.41,1999-03-08T01:39:42.302
138.66625, -5.52550,   -2436.63,1999-03-08T01:39:42.402
138.69699, -5.75940,   -2243.48,1999-03-08T01:39:37.802
138.68021, -5.63230,   -2576.94,1999-03-08T01:39:40.302
138.67955, -5.62720,   -2587.83,1999-03-08T01:39:40.402
138.67888, -5.62210,   -2591.18,1999-03-08T01:39:40.502
138.67821, -5.61700,   -2590.45,1999-03-08T01:39:40.602
138.67755, -5.61200,   -2587.84,1999-03-08T01:39:40.702
138.65367, -5.42870,   -2917.59,1999-03-08T01:39:44.302
138.65301, -5.42360,   -2973.20,1999-03-08T01:39:44.402
138.65235, -5.41850,   -3001.30,1999-03-08T01:39:44.502
138.65169, -5.41340,   -2977.56,1999-03-08T01:39:44.602
138.65103, -5.40840,   -2954.17,1999-03-08T01:39:44.702
138.63394, -5.27590,   -3276.94,1999-03-08T01:39:47.302
138.63331, -5.27080,   -3280.53,1999-03-08T01:39:47.402
138.63265, -5.26570,   -3285.18,1999-03-08T01:39:47.502
138.63198, -5.26060,   -3289.87,1999-03-08T01:39:47.602
138.63131, -5.25550,   -3274.86,1999-03-08T01:39:47.702
138.61457, -5.12810,   -3871.84,1999-03-08T01:39:50.202
138.61390, -5.12300,   -3886.56,1999-03-08T01:39:50.302
138.61323, -5.11790,   -3875.08,1999-03-08T01:39:50.402
138.61256, -5.11280,   -3884.14,1999-03-08T01:39:50.502
138.61189, -5.10770,   -3885.58,1999-03-08T01:39:50.602
138.59778, -5.00080,   -3983.94,1999-03-08T01:39:52.702
138.59711, -4.99570,   -3989.70,1999-03-08T01:39:52.802
139.42755, -5.40830,    -492.97,1999-03-12T16:32:22.918
139.42688, -5.41340,    -493.44,1999-03-12T16:32:23.018
139.42621, -5.41850,    -494.64,1999-03-12T16:32:23.118
139.42554, -5.42360,    -493.40,1999-03-12T16:32:23.218
139.42487, -5.42870,    -489.75,1999-03-12T16:32:23.318
139.31569, -6.26590,    -125.35,1999-03-12T16:32:39.719
139.31503, -6.27100,    -113.74,1999-03-12T16:32:39.819
139.31437, -6.27620,     -90.22,1999-03-12T16:32:39.919
139.31371, -6.28130,     -85.50,1999-03-12T16:32:40.019
139.31305, -6.28640,     -76.59,1999-03-12T16:32:40.119
139.29289, -6.43960,     197.39,1999-03-12T16:32:43.119
139.29222, -6.44470,     201.28,1999-03-12T16:32:43.219
139.29154, -6.44980,     231.12,1999-03-12T16:32:43.319
139.29087, -6.45490,     277.50,1999-03-12T16:32:43.419
139.29020, -6.46000,     304.43,1999-03-12T16:32:43.519
139.23746, -6.46390,     180.04,1999-03-15T06:14:32.977
139.23681, -6.45880,     143.76,1999-03-15T06:14:33.077
139.23615, -6.45370,     124.00,1999-03-15T06:14:33.177
139.23484, -6.44350,      97.14,1999-03-15T06:14:33.377
139.21446, -6.28550,     -46.16,1999-03-15T06:14:36.477
139.21380, -6.28040,     -39.54,1999-03-15T06:14:36.577
139.21314, -6.27530,     -60.33,1999-03-15T06:14:36.677
139.21246, -6.27020,     -64.04,1999-03-15T06:14:36.777
139.21179, -6.26520,     -62.97,1999-03-15T06:14:36.877
139.08905, -5.32860,    -193.67,1999-03-15T06:14:55.277
139.09634, -5.38460,    -785.89,1999-03-15T06:14:54.177
139.09700, -5.38970,    -763.48,1999-03-15T06:14:54.077
139.09767, -5.39470,    -761.85,1999-03-15T06:14:53.977
139.09833, -5.39980,    -726.39,1999-03-15T06:14:53.877
139.09899, -5.40490,    -683.43,1999-03-15T06:14:53.777
139.11624, -5.53730,     221.43,1999-03-15T06:14:51.177
139.11691, -5.54240,     238.54,1999-03-15T06:14:51.077
139.11757, -5.54750,     259.58,1999-03-15T06:14:50.977
139.11824, -5.55260,     265.41,1999-03-15T06:14:50.877
139.11890, -5.55770,     223.35,1999-03-15T06:14:50.777
139.13218, -5.65980,     223.91,1999-03-15T06:14:48.777
139.13284, -5.66490,     236.12,1999-03-15T06:14:48.677
139.13350, -5.67000,     250.93,1999-03-15T06:14:48.577
139.13417, -5.67510,     261.54,1999-03-15T06:14:48.477
139.13483, -5.68020,     257.68,1999-03-15T06:14:48.377
139.14877, -5.78690,      68.42,1999-03-15T06:14:46.277
139.14944, -5.79200,      65.86,1999-03-15T06:14:46.177
139.15010, -5.79710,      78.78,1999-03-15T06:14:46.077
139.15076, -5.80220,      83.45,1999-03-15T06:14:45.977
139.15143, -5.80720,      94.86,1999-03-15T06:14:45.877
139.15873, -5.86310,     209.55,1999-03-15T06:14:44.777
139.15936, -5.86820,     222.05,1999-03-15T06:14:44.677
139.16003, -5.87330,     218.87,1999-03-15T06:14:44.577
139.16071, -5.87840,     226.17,1999-03-15T06:14:44.477
139.16138, -5.88350,     237.73,1999-03-15T06:14:44.377
139.17558, -5.99020,     350.73,1999-03-15T06:14:42.277
139.17626, -5.99530,     359.19,1999-03-15T06:14:42.177
139.17694, -6.00040,     370.87,1999-03-15T06:14:42.077
139.17762, -6.00550,     372.98,1999-03-15T06:14:41.977
139.17829, -6.01060,     370.48,1999-03-15T06:14:41.877
139.18576, -6.06650,     276.08,1999-03-15T06:14:40.777
139.18647, -6.07160,     305.55,1999-03-15T06:14:40.677
139.18713, -6.07670,     298.56,1999-03-15T06:14:40.577
139.18780, -6.08180,     262.49,1999-03-15T06:14:40.477
139.20182, -6.18870,     109.13,1999-03-15T06:14:38.377
139.20248, -6.19380,     108.48,1999-03-15T06:14:38.277
139.20315, -6.19890,      92.86,1999-03-15T06:14:38.177
139.20381, -6.20400,      72.74,1999-03-15T06:14:38.077
139.20448, -6.20910,      49.47,1999-03-15T06:14:37.977
139.20514, -6.21420,      -8.52,1999-03-15T06:14:37.877
139.20581, -6.21930,     -52.57,1999-03-15T06:14:37.777
139.20647, -6.22440,     -89.59,1999-03-15T06:14:37.677
139.20714, -6.22950,    -111.34,1999-03-15T06:14:37.577
139.20780, -6.23460,    -123.98,1999-03-15T06:14:37.477
139.27355, -6.58760,     240.09,1999-03-12T16:32:46.019
139.27422, -6.58250,     235.76,1999-03-12T16:32:45.919
138.83513, -6.42150,    -123.03,1999-03-05T11:57:35.941
138.83579, -6.41640,     -81.19,1999-03-05T11:57:35.841
138.19494, -5.45860,   -2967.43,1999-02-28T21:04:34.518
138.19560, -5.46370,   -2973.23,1999-02-28T21:04:34.418
138.19626, -5.46880,   -2984.60,1999-02-28T21:04:34.318
138.19691, -5.47390,   -2990.40,1999-02-28T21:04:34.218
138.19757, -5.47900,   -2994.89,1999-02-28T21:04:34.118
138.20813, -5.56060,   -3275.03,1999-02-28T21:04:32.518
138.20878, -5.56570,   -3281.79,1999-02-28T21:04:32.418
138.20944, -5.57080,   -3295.00,1999-02-28T21:04:32.318
138.21010, -5.57590,   -3310.52,1999-02-28T21:04:32.218
138.21076, -5.58100,   -3311.91,1999-02-28T21:04:32.118
138.22474, -5.68790,   -3300.42,1999-02-28T21:04:30.018
138.22541, -5.69300,   -3295.81,1999-02-28T21:04:29.918
138.22607, -5.69810,   -3294.49,1999-02-28T21:04:29.818
138.22674, -5.70320,   -3301.69,1999-02-28T21:04:29.718
138.22741, -5.70830,   -3310.50,1999-02-28T21:04:29.618
139.12766, -6.24590,     -26.97,1999-05-09T17:52:09.549
139.12833, -6.25100,     -38.14,1999-05-09T17:52:09.449
139.12900, -6.25610,     -52.30,1999-05-09T17:52:09.349
139.12967, -6.26120,     -57.83,1999-05-09T17:52:09.249
138.50579, -5.33260,   -2357.62,1999-05-02T13:17:28.418
138.50646, -5.33770,   -2348.89,1999-05-02T13:17:28.318
138.50713, -5.34280,   -2335.68,1999-05-02T13:17:28.218
138.50781, -5.34790,   -2346.78,1999-05-02T13:17:28.118
138.50851, -5.35290,   -2351.96,1999-05-02T13:17:28.018
138.52239, -5.46010,   -2620.85,1999-05-02T13:17:25.918
138.52305, -5.46520,   -2619.50,1999-05-02T13:17:25.818
138.52371, -5.47030,   -2620.53,1999-05-02T13:17:25.718
138.52437, -5.47540,   -2616.74,1999-05-02T13:17:25.618
138.52503, -5.48050,   -2618.13,1999-05-02T13:17:25.518
138.53557, -5.56220,   -2638.08,1999-05-02T13:17:23.918
138.53624, -5.56730,   -2598.54,1999-05-02T13:17:23.818
138.53690, -5.57240,   -2554.22,1999-05-02T13:17:23.718
138.53756, -5.57750,   -2519.20,1999-05-02T13:17:23.618
138.53823, -5.58260,   -2476.06,1999-05-02T13:17:23.518
138.55149, -5.68460,   -2482.33,1999-05-02T13:17:21.518
